,Y_real
28799,0
9814,1
782,0
8694,1
6845,1
26256,1
18038,1
18839,0
9239,0
18892,0
26786,0
4024,0
4188,0
4475,0
11774,1
16077,0
28543,0
3161,0
19801,0
18910,0
2192,1
24691,1
4422,0
10265,0
15651,1
14255,0
11680,0
24597,0
23798,1
29190,0
22933,1
1280,0
9524,1
14397,0
5998,0
5963,0
10507,1
13500,0
2261,0
29821,1
26889,0
18410,0
15415,0
24306,1
12860,1
22549,0
12932,0
11778,0
14344,0
13961,0
25834,0
7021,0
18797,0
13654,0
10245,0
20511,1
10966,1
2613,0
21746,1
15122,0
4385,0
18547,1
836,1
26357,0
9833,0
8543,0
9813,1
23374,0
11832,0
5568,1
3718,1
6266,0
7039,0
29610,0
13128,0
4565,1
2143,0
27210,1
20902,1
19528,1
21955,0
15010,0
6885,0
16967,0
24277,0
6026,0
28479,0
29278,1
14234,0
20521,0
27742,1
16359,0
10382,0
2816,0
20031,0
8513,1
17246,0
5231,0
13776,0
23139,0
19359,1
2871,0
26189,0
7458,1
27176,1
27238,0
7476,0
27333,1
22689,1
25718,0
1274,1
21165,0
8012,0
7302,1
23884,0
5064,0
1141,1
29980,0
29688,0
24291,1
15130,0
18619,0
20927,0
6687,0
27726,0
27581,0
28887,1
938,1
24476,0
6674,1
13913,0
1168,0
23622,0
18777,0
24159,1
24378,0
10313,0
5387,0
4792,1
432,1
20986,0
508,1
27316,1
2317,1
536,0
21410,0
6916,0
19988,1
29570,0
14525,1
29742,1
2204,1
25313,1
15660,1
7494,1
4330,0
6722,0
6817,0
22805,0
22791,1
8171,0
3753,0
25320,0
6647,0
25885,0
24346,1
17216,0
15121,0
22557,0
5821,1
9290,1
27485,0
18582,1
5873,0
1900,1
12999,1
3960,0
23777,1
5454,0
23381,0
8912,0
10697,0
27475,1
7519,0
23062,1
19018,1
29182,0
25679,1
18997,0
22477,1
15068,1
7552,0
9958,0
24816,1
12799,1
1853,0
83,1
23140,0
5437,0
23049,0
17224,0
3438,1
26183,1
28832,1
28276,0
21117,0
8182,0
1874,1
27697,1
5312,0
19770,0
12537,0
3622,1
19421,1
26311,0
4593,1
12353,0
10633,0
12915,1
363,1
710,0
29170,0
28829,1
24499,1
3859,1
2952,1
22007,0
7136,0
19527,1
250,1
17565,0
10689,0
17481,0
21038,1
22434,1
26585,1
13280,0
4263,1
6339,1
24003,0
1066,0
29616,0
7113,0
23947,1
2094,1
22911,1
27272,1
4510,1
10165,1
26973,0
5264,1
11175,0
24139,0
14147,0
8454,1
27262,1
14000,0
5493,1
23283,0
23348,0
20560,0
9926,0
19509,1
1909,1
25127,0
19280,0
3129,0
26505,1
18274,0
6834,1
26164,1
17883,0
1304,1
1478,0
2240,0
24321,0
7157,0
19000,0
3558,1
5532,0
23255,1
2529,0
14654,1
18279,0
12474,0
10541,1
16928,0
26530,0
9851,0
15527,0
19054,1
6420,0
10646,1
6484,1
15386,1
9486,1
6969,1
26912,1
1727,1
24241,1
24712,1
28840,1
6189,1
7249,1
14843,1
28026,1
1628,0
26233,1
11649,0
4354,0
19471,1
14708,0
10771,1
10020,0
13116,1
9011,0
9242,1
28141,0
26067,0
8189,0
26436,1
19572,0
24175,0
11324,1
4671,0
18483,0
3951,1
16944,0
8475,0
16692,0
8331,0
24571,0
10376,1
23423,0
5552,0
11793,0
20849,0
7622,1
5704,0
20690,0
27404,0
9226,1
17208,0
21222,0
22228,0
12420,0
16466,0
5143,0
5407,1
5474,1
22828,0
21577,0
2462,0
11726,0
21938,1
8736,0
24297,0
5344,1
8060,0
21609,1
10968,0
2144,1
9251,0
21652,1
18446,1
18419,1
3380,1
114,1
23675,1
11191,0
6686,1
23640,1
25932,0
5129,0
14322,0
23941,0
12284,0
9742,1
6679,1
29490,0
25298,0
2503,0
28202,0
6075,1
20579,1
22462,0
23277,0
11143,1
21135,1
21147,1
7175,1
3939,0
2171,1
2054,1
14939,1
5005,0
12031,1
6501,0
12935,0
10096,0
1347,0
11359,1
26873,0
11803,0
17123,1
3030,1
11268,1
26684,0
5360,0
29827,1
6250,0
7806,0
9438,1
15575,0
18896,1
5443,1
18126,0
11270,1
14268,1
1532,1
7301,1
21905,1
27015,0
29617,0
25439,1
13117,1
8610,0
25676,0
2298,1
208,1
2521,0
14016,0
7329,0
6252,0
23502,1
14691,1
28490,0
19140,1
18978,1
15835,1
2748,1
6329,1
29289,0
8332,1
8590,1
23720,0
10569,1
23244,0
7520,0
5308,1
11114,1
18225,0
19207,1
9209,0
19427,1
18228,0
16787,1
15132,0
12356,0
8459,1
27609,1
5859,1
28121,0
15864,1
24361,0
2394,0
22728,0
19878,0
18370,1
24330,1
28918,0
19518,1
17937,0
9597,1
24193,0
8574,0
20725,1
3382,0
20794,1
11878,0
8733,0
21317,0
8741,1
20979,1
27361,0
23,0
16741,1
23882,1
17959,0
16434,0
16221,0
5457,0
23919,1
20088,0
21867,0
17330,1
22480,0
4097,0
26441,0
24058,1
11751,1
7142,1
7586,0
4056,1
23644,0
21802,1
6724,1
22167,1
20998,1
2825,1
6866,0
14793,0
27007,1
15530,1
18055,0
19601,1
22278,1
22454,0
7379,1
5944,0
1709,0
10388,0
18479,1
8761,0
27683,1
2108,0
15867,1
890,0
28674,0
21057,0
20178,1
4963,1
28610,0
14023,0
4805,1
18249,1
22023,0
13373,0
11969,0
15194,0
20203,0
15919,0
16366,1
23432,0
21549,0
7067,1
3226,1
20839,0
10553,1
2039,0
9387,0
10710,0
1167,0
3490,0
22473,0
9541,0
18411,1
8184,0
27097,0
9439,0
20946,1
12589,0
10831,1
12536,0
25405,0
2601,1
6436,1
19477,0
28984,0
16251,1
6424,1
11562,0
15128,1
8426,1
11339,0
27920,0
25955,0
7704,1
17135,1
10668,1
5692,0
22211,0
19387,0
13337,0
848,0
25899,0
24,0
25786,0
25991,1
7043,0
5203,1
23356,0
22117,0
4118,0
17717,0
7920,0
6011,0
24107,0
4853,1
5921,1
16563,1
2034,1
1385,0
7066,1
27819,0
6359,0
15092,1
15911,1
20505,1
7481,0
19176,0
12365,1
1069,0
17441,0
13032,0
29914,1
21548,1
17846,0
8343,1
6544,1
13831,0
25509,0
1378,0
14812,0
16510,0
28972,1
12064,0
5313,1
2625,0
6534,1
9508,0
18509,1
20072,0
14546,0
14560,0
8416,1
14563,0
4648,1
11027,0
1691,1
27418,1
26167,1
29392,0
16294,1
26811,0
29428,0
12995,0
24388,0
8653,1
14185,0
11646,0
3503,1
27847,0
5782,0
23651,1
13462,0
18830,1
3680,1
24299,1
23051,1
6975,0
2586,1
27502,0
9108,1
27867,1
10888,1
19630,1
23050,1
9816,0
6185,1
1303,1
19847,0
25060,1
5684,0
8339,0
11840,1
6296,0
28062,1
19898,0
23953,0
7725,0
10936,0
29507,1
29558,1
23834,1
26509,0
17370,0
13366,0
5046,1
247,0
28911,1
16941,1
19312,0
21192,0
1833,0
4862,0
4245,0
26938,0
27255,0
15946,1
18460,0
27926,0
5482,0
17166,0
7076,0
1174,1
2974,1
3638,0
13370,1
17373,1
5393,0
6496,0
18195,1
18158,0
25803,1
15337,0
9874,1
22759,0
16502,0
27156,1
9050,0
23376,0
5412,1
20436,0
13151,0
889,1
3313,0
6366,0
1186,1
16444,0
4775,1
23395,1
10708,0
12194,0
16766,0
1408,0
27911,0
7002,1
7929,0
29406,1
22866,0
20835,0
22518,0
7672,1
20987,0
12354,0
1084,1
11222,1
25632,1
26403,0
6787,0
12575,0
24413,0
25261,1
23556,0
12871,1
28451,1
24471,1
5157,0
4218,0
11788,0
61,0
7437,0
1516,0
14125,1
17300,1
24447,1
1008,0
10263,0
4614,1
28233,0
26370,1
10319,1
13814,1
25131,1
19717,1
27745,1
23304,0
26084,0
22479,1
19502,0
26514,0
4173,0
6044,0
24915,1
16274,1
22038,1
25642,1
20234,1
1723,0
25680,0
1310,0
7371,0
21124,0
15674,0
9189,0
5504,1
16190,1
22032,1
23553,0
6405,0
28901,0
26608,1
14759,1
19614,0
20784,1
25546,1
10036,0
1657,1
7887,1
27976,1
11745,0
1264,0
27364,1
29719,0
8127,1
23332,0
16337,1
10354,0
12834,0
8468,0
16369,0
22535,1
6338,1
94,0
18068,0
658,1
1088,0
12332,0
21473,1
12672,1
2049,0
8661,0
26868,1
12408,1
28675,0
3457,0
16927,1
11906,0
26271,0
1417,1
10200,1
1499,0
3355,0
20936,1
22784,0
6716,0
18037,1
17864,0
5376,0
10038,1
2229,0
18013,0
22212,0
28515,1
2628,1
27951,0
26258,1
9916,1
835,0
1671,0
22051,1
22785,1
28368,1
15238,1
27673,0
1228,0
24427,1
19272,1
5850,0
13009,0
21164,1
8638,0
26531,0
14927,0
16853,0
8409,1
18969,0
1840,1
8570,0
8220,1
1751,0
9857,0
10961,1
23404,1
1230,0
14074,1
27227,1
14577,0
25485,1
21305,0
17690,0
29110,0
28295,1
17146,0
1314,0
22610,1
13148,1
21304,1
27636,1
3637,0
1558,0
21115,0
25647,1
3827,0
20919,1
18429,1
23621,0
28994,0
9526,0
7516,0
23256,1
15551,0
3046,1
24942,1
15852,0
8238,1
16574,1
14555,0
21356,0
21102,0
5678,0
15722,1
17750,0
29130,0
23191,0
20621,1
147,1
19840,0
3275,0
23742,1
18514,0
8246,1
504,0
5035,0
19426,1
19668,1
12282,0
27784,0
24952,1
21046,1
17579,0
1412,1
21472,0
17586,0
1208,0
21530,0
8432,1
27390,0
4032,0
12303,1
27098,1
28682,0
17193,1
27159,0
27177,0
24851,0
23479,0
8793,1
6457,0
26135,1
683,1
8022,1
13046,0
1040,1
14550,1
5981,0
15137,1
1733,1
18659,1
6750,0
23104,1
5659,0
13970,0
23442,1
2029,0
15905,0
18520,0
18968,1
17607,1
5637,0
16838,1
21857,0
18312,0
3292,0
9973,0
16516,1
19728,1
26991,0
27622,0
29247,0
3890,0
22439,1
19755,1
20001,1
13352,0
16276,1
6923,0
1127,1
28944,0
10917,1
24247,0
2082,0
23706,0
10066,1
1813,1
19064,0
17366,0
27663,1
19264,0
1883,1
17660,1
14658,1
7766,0
21450,0
26589,1
2006,1
19832,1
12154,1
7170,1
28303,0
27063,1
17657,0
12165,0
26364,0
2038,1
13323,0
7235,0
1380,1
20639,1
16522,1
2850,0
29928,1
8291,1
6299,0
24703,1
21662,1
19575,0
1790,0
4864,1
16298,0
17335,1
4679,1
24158,1
23851,1
21345,0
1601,0
27020,0
4609,0
23513,0
25430,1
4845,0
15876,1
26880,0
939,0
4087,0
1878,0
18782,0
17621,0
29814,0
13600,1
19871,0
135,1
6429,0
18461,0
21285,1
3362,0
15714,0
6495,1
3793,1
4783,0
28296,0
12317,0
3350,0
14802,0
9288,1
8665,0
8304,0
18304,0
4271,0
11518,0
27323,1
10781,1
10747,1
29103,1
15807,1
3783,0
22577,1
13908,1
21718,0
2417,1
5738,0
1658,1
18502,1
20529,1
1850,1
18405,1
9875,1
11471,0
6005,1
12197,0
4995,1
16126,1
15191,0
10857,0
17961,0
23646,0
11070,0
4740,0
2865,0
23292,1
6559,0
29557,0
5872,0
11165,0
5822,1
13830,0
12252,0
8128,0
15417,1
29631,1
4049,1
9819,1
17844,1
3002,0
20482,0
6677,0
1966,1
3352,1
868,0
18727,0
5146,0
16494,1
14760,0
14876,0
1799,1
16150,1
14152,0
1946,0
3102,0
2267,0
16680,1
28502,0
12822,0
2849,1
1294,0
26697,1
6209,0
15289,0
4896,0
22086,0
18067,0
20549,0
18444,0
13305,0
28910,0
4596,0
25869,0
2464,0
1163,0
7332,1
26780,0
1333,1
2150,0
21265,1
14870,1
23862,1
11525,1
4017,1
11212,0
25806,0
14115,1
20184,0
12713,0
14114,0
13666,1
22372,1
15404,0
29511,0
29829,0
27221,0
20825,0
4390,0
2349,1
29506,0
8656,0
25450,0
26419,0
11543,0
15317,1
12929,1
21133,0
8273,0
2667,0
11153,1
15087,0
26926,1
7185,1
8008,0
10873,0
21096,0
1757,0
390,1
18331,0
18897,0
26700,0
14520,0
23110,0
23268,1
24244,1
12656,0
28626,1
9475,0
26131,0
26711,0
11998,1
27550,1
29070,1
26587,0
7194,0
12393,1
24758,1
7823,1
28567,0
20509,0
5938,0
27468,0
2808,1
3613,0
3624,1
26334,1
9033,0
24151,0
2048,0
21664,0
5269,0
8583,1
28933,0
18199,0
9762,1
8096,0
2933,1
9583,0
27818,1
16675,0
26122,1
24615,0
29802,0
16572,0
9633,1
10627,0
18901,1
2891,0
2453,1
9696,1
23420,0
18767,0
18417,1
12243,1
14371,1
12109,0
29576,1
7280,1
15507,0
19204,0
18911,0
18361,0
4001,1
3961,0
22718,0
971,0
16969,0
4930,1
1330,0
26995,0
26213,1
13884,0
22064,1
22511,1
16156,0
5111,0
11588,1
834,0
14662,1
15801,1
13200,0
26382,1
2271,1
26851,1
14295,1
1198,0
27711,1
27029,1
19229,0
21911,0
16842,1
12335,1
6505,0
2595,0
2742,1
2404,0
18114,0
25933,0
29291,1
12743,1
22570,0
27117,1
9756,1
5172,1
10674,1
26404,1
12805,0
20720,1
8298,0
9234,1
15938,0
8956,1
7011,0
19350,0
19584,0
11559,0
21677,0
22652,0
11079,1
5283,1
627,1
1112,0
16499,0
25555,1
8379,1
10988,1
28588,1
5068,1
13692,0
10318,0
5791,1
26674,0
6286,1
29257,1
28237,1
23380,0
888,0
15302,0
14918,1
20686,0
9083,1
24888,0
24698,0
17428,0
7105,1
15764,1
11075,0
28120,0
11496,0
17070,0
19975,0
3250,1
13072,0
14119,1
6109,0
24252,1
29001,0
12292,0
8770,1
23839,0
28736,0
16949,0
7392,1
15933,1
9915,1
1686,0
6039,0
20288,0
22614,1
16046,0
15898,1
5668,0
4813,0
26165,0
20411,1
6213,0
3227,0
25065,0
5122,0
3847,0
12824,0
8835,0
17019,1
25841,0
4597,0
6246,0
25330,0
14821,0
19514,0
5317,1
14513,1
4360,0
19760,1
8663,1
7198,0
4984,1
14622,0
13657,0
29775,0
15510,0
24355,0
5569,0
28578,0
1470,1
16720,1
7556,1
15436,0
6090,0
9839,1
27295,0
19854,0
10404,1
17981,1
23657,0
21644,1
3748,1
6073,0
28602,0
6136,0
24907,1
293,1
15086,1
15567,1
29837,0
2435,1
26948,1
27499,1
24637,0
19332,0
19244,0
18552,0
6832,0
20204,1
18701,0
3463,1
29940,1
8929,1
26579,0
18253,1
3686,1
28178,1
18849,0
11214,1
21413,0
28815,1
26917,0
16947,0
28472,1
17394,0
12036,1
9269,1
13705,1
28186,0
15851,0
2711,0
17331,0
11065,0
16753,1
25996,0
16476,0
17365,0
12831,1
4844,1
28393,1
1340,0
22817,0
27838,1
6217,1
16950,0
21329,0
6782,0
21283,0
2434,0
15731,0
140,1
28903,1
28542,0
26904,1
23997,1
23935,0
12814,0
28061,1
21166,0
15467,0
900,1
15402,1
28255,0
14895,1
17724,0
1312,1
24036,0
11110,0
27494,0
18962,0
4495,0
20848,0
3650,1
685,0
12997,0
11627,0
6510,0
20281,1
26130,1
21312,0
5205,0
20221,1
12015,0
20942,1
14301,0
8622,0
11498,1
25194,0
8522,0
17244,1
11331,1
21437,0
6958,1
13186,1
29881,0
18182,1
19732,0
25604,1
9642,0
26323,0
26743,1
6839,0
6875,0
10262,0
25515,1
25568,0
6097,1
20170,1
24245,1
2901,1
21182,0
25947,0
19348,1
11984,1
6135,1
21059,0
9510,1
29177,0
24593,0
23822,0
22419,1
29421,1
26930,0
1418,0
14037,1
28486,1
26949,0
2873,0
17788,1
11849,1
1519,0
12458,1
18887,0
13866,0
23246,1
25383,1
28791,1
8256,0
2666,0
18140,0
29640,1
27572,1
8225,0
9777,0
20419,1
26499,1
3200,1
13344,0
11290,0
6046,0
25501,0
8919,0
9304,1
21436,0
21976,1
3442,1
4487,1
20491,1
7930,0
13566,0
28669,1
2089,0
13632,1
26984,0
8948,0
19276,1
1426,1
17566,0
12046,0
8573,0
9054,0
3487,1
26831,0
25258,0
18940,0
17401,1
29038,0
15045,1
24121,0
13891,1
2237,0
26602,0
15141,1
27842,1
22125,0
4304,0
1905,0
2365,0
4147,0
8267,1
26601,1
22959,0
11791,0
2894,0
10090,0
12775,0
18098,0
10327,0
27526,1
29911,0
2653,0
12767,1
4492,1
10528,1
24849,0
4183,0
399,1
14319,0
22897,0
10073,1
24507,0
28635,0
9722,0
2957,0
22232,1
14903,1
28285,1
7287,0
9517,1
2096,1
62,1
18810,0
11641,0
21514,0
23736,0
22895,0
18907,1
2670,1
10405,0
8862,1
8023,1
1213,0
8845,1
23876,0
8436,0
14213,0
18292,0
27441,0
27378,1
16248,0
7645,0
2324,1
17198,1
7564,1
3744,1
7337,0
27209,0
27197,0
29646,0
18993,1
24575,0
4155,0
19385,1
1926,0
7946,0
8970,0
15536,1
2645,0
6507,0
26278,0
12779,0
15056,1
29107,0
26619,0
10108,0
12481,1
6470,0
27516,1
22268,1
1715,1
11235,0
14507,0
224,0
10300,1
15232,0
23488,1
230,0
11821,0
12830,0
23744,0
26058,1
19909,0
12130,0
21504,1
13916,1
5334,0
4942,0
21163,1
25557,0
25655,0
9431,0
20217,1
369,1
21240,0
29981,0
8927,1
22651,1
8319,1
28345,0
11516,0
27614,0
10343,1
25380,1
9446,1
28207,0
9292,0
5823,0
12035,0
10777,1
22505,0
7502,1
10836,1
10558,0
17351,0
19883,1
11419,0
20653,0
29256,1
19859,0
3106,1
16877,0
22987,0
16772,0
20246,1
29149,0
9882,1
18584,1
23173,0
18372,0
18396,0
27435,0
2989,0
13685,1
25478,0
13793,0
11093,0
5982,1
157,0
24187,0
6146,0
15198,0
2059,0
2978,1
6340,0
29841,0
22266,1
970,1
28689,0
18244,0
28389,1
12054,0
16882,1
18617,1
4600,0
5093,1
22066,0
7211,1
5839,1
4681,0
12440,0
3053,1
21800,0
9240,0
6696,1
24233,0
3614,1
28894,0
8029,1
23963,0
3051,0
3861,0
13220,0
21294,1
5855,0
22644,0
16970,0
13742,0
15704,1
29495,0
8003,1
20020,1
16924,1
15099,0
24753,0
17374,0
12289,0
151,0
15312,1
18089,1
14069,0
17572,1
7742,0
18923,0
17247,0
2348,0
5971,0
23028,0
5338,0
12622,1
6573,1
3898,0
9101,1
15857,0
7149,1
7866,1
14973,0
28800,1
29942,0
10525,1
24516,1
18118,1
19275,1
20067,1
28350,1
27846,1
3201,0
21086,1
22860,1
19912,0
4807,0
4279,1
19608,0
21954,1
28198,0
12333,1
4643,0
11711,0
25777,1
1170,0
18500,0
27813,1
29051,1
8486,1
25318,0
16015,0
2511,0
13589,1
17485,0
14871,0
25948,1
9892,1
8801,0
13348,0
20752,0
17472,1
25088,0
12465,0
4599,0
3132,0
27616,1
6882,0
3788,1
23039,1
2273,1
20937,0
25206,0
24644,1
21215,0
25229,0
29885,0
9719,0
25480,1
17502,0
14675,0
12697,0
2504,0
20368,1
11554,0
1414,1
28778,0
11613,0
29027,1
21822,0
26869,1
6260,0
21606,1
18959,0
20250,0
8000,1
15586,1
6628,1
27477,0
12338,0
6407,1
23082,0
17465,0
17451,0
15485,0
27528,0
6742,0
4459,0
2696,1
29669,1
15772,0
6774,0
25188,0
28914,1
16646,1
9224,0
27549,0
26126,1
16311,0
27932,0
29567,1
27919,0
22087,1
18299,0
15630,0
24095,0
6182,1
14531,0
5034,0
12592,0
28912,0
28308,0
16556,0
8669,1
26858,0
23102,0
24343,0
10299,1
28110,0
12859,0
8203,1
18935,0
14263,0
11986,0
22111,1
3305,0
12704,0
23394,0
12870,1
4029,1
21435,0
25118,0
3243,0
29033,1
24921,1
14612,1
18250,1
11730,1
7395,0
29636,0
25690,0
8447,1
18829,0
19114,0
18311,0
1770,1
25697,0
6308,0
17162,0
23964,1
15020,1
5047,0
17344,0
8827,0
21421,0
18506,1
25115,0
10120,1
18890,0
7890,1
7446,0
21719,0
26439,0
1758,1
26393,1
18386,1
28444,0
11592,0
20522,1
12042,0
27246,1
12978,0
9109,0
11053,1
8701,0
11858,0
13888,1
12299,0
15749,1
24305,0
8525,0
20999,1
5244,0
29716,0
7892,0
26535,0
10252,1
25414,0
27448,0
4898,1
8074,0
3153,1
2649,1
2166,1
26804,0
28837,0
18743,1
24372,0
14329,0
8001,0
10720,1
15433,0
14316,1
19914,1
26982,0
15350,1
27514,0
17439,0
21575,0
2718,1
26887,0
20910,1
15609,1
29089,0
1797,0
12237,1
5584,0
10985,0
29360,0
2225,0
29372,1
6239,0
24118,1
29541,0
21507,0
8448,1
3286,0
8712,0
15735,1
18175,0
23329,1
19219,1
20412,0
2499,1
21972,0
19578,0
27282,1
318,0
18036,0
822,0
24131,0
17045,1
29806,0
2704,0
29269,0
6653,1
16937,0
26540,1
10666,0
14351,0
17323,0
6381,0
29693,1
16761,0
8275,1
23929,0
25910,0
12987,1
7466,0
19853,0
4762,0
14431,0
15765,1
344,0
16328,0
27256,0
4028,1
4041,0
28712,1
7145,0
16982,1
8394,1
13452,0
3459,1
26925,1
2754,0
20610,1
17018,0
19764,0
9733,0
23685,0
11595,0
25055,0
314,1
22946,0
10006,0
1836,0
23275,1
20182,1
3821,0
9112,0
5372,1
26338,1
16340,1
8100,1
17060,0
1627,1
26946,0
2519,0
28572,0
25962,1
13078,1
11265,1
8389,0
21183,1
18562,1
21189,1
27661,0
18823,0
5601,0
21745,0
24004,0
17645,1
11675,0
15156,0
22416,0
1165,0
21713,1
3087,0
4980,0
29427,0
20658,1
11715,0
14762,1
25623,1
23633,1
4312,0
25451,1
20186,0
5226,1
18138,0
15189,0
3299,1
19366,0
23263,1
19538,1
14553,0
29909,0
19661,0
16066,0
3288,0
1093,1
26275,0
6698,1
25267,1
11957,0
11776,0
7433,1
23715,0
24208,1
7528,1
13497,0
2149,0
28426,0
19842,0
6492,1
9806,0
27014,0
18543,1
4091,0
9293,0
24707,0
28177,0
24751,1
3610,1
14349,0
14488,1
16495,1
16172,1
16445,1
9898,0
28383,1
1550,0
21365,0
2250,0
21582,1
1182,1
20377,0
13433,0
17433,1
22453,0
2211,0
23509,0
28939,0
23182,0
7299,0
6453,0
24209,0
24536,0
26371,0
11281,0
10647,1
20037,0
5477,0
3223,0
26377,1
19171,1
4010,0
12277,1
12866,0
23873,0
10660,1
12008,0
29453,0
21774,0
20966,0
14804,0
10302,1
602,1
15269,1
681,0
23443,1
24076,1
22781,0
3065,1
4052,0
7432,0
188,1
19306,1
25255,1
24406,1
3470,0
1258,0
20320,0
1743,0
4946,1
21430,1
27755,0
17902,1
6704,1
17539,0
9115,0
2576,1
24920,1
28898,0
3231,0
10126,1
1133,0
9308,0
19950,0
28314,0
9612,0
6712,0
16963,1
8134,1
22697,1
11665,0
22605,1
28906,0
14824,1
16352,0
11277,1
25000,0
4011,1
9468,1
22074,0
28521,0
26932,0
28483,0
2662,0
22853,1
3104,1
11828,1
21374,0
5448,1
20401,0
3391,1
28864,1
16507,0
26240,1
5392,0
11816,0
16315,1
14078,1
8992,1
468,0
17339,1
10337,0
16613,1
23093,0
4486,1
9008,0
25470,0
4266,0
18568,1
3115,0
11608,1
26513,0
20244,0
11659,0
20587,1
5930,0
13773,1
13235,0
27474,1
8749,1
22969,0
4434,1
14417,1
11444,0
21997,1
23812,1
5660,1
12261,1
5608,1
25755,1
28822,0
20975,1
28150,1
12153,0
847,0
17706,0
27832,1
1415,1
16689,1
2899,1
6826,0
29728,0
3728,0
4272,0
21109,1
3655,1
26002,0
29865,0
4187,0
24515,1
21368,0
25179,0
6421,0
28371,1
16897,0
22745,0
9122,1
14758,0
24398,0
4508,0
22616,1
28438,1
28970,0
23866,1
5927,0
26365,0
9652,0
12917,1
20033,1
14986,0
26386,0
23554,0
8293,1
18945,0
8054,1
11895,0
15623,0
10349,0
6678,0
15140,1
27180,1
24345,1
12878,1
5671,0
4647,1
14134,0
964,0
16676,1
8640,1
23148,1
15688,1
11124,0
11352,0
29993,1
11000,0
26568,0
14030,0
17725,0
12591,0
12506,1
14336,1
12266,0
20783,1
865,0
13833,0
26753,1
22753,1
22907,0
24386,1
26430,1
13328,0
11884,1
16752,0
6500,0
29271,0
19683,1
10639,0
18194,0
25724,1
15072,1
3076,1
12722,1
16378,1
10178,1
24256,0
13680,1
29890,1
22019,1
6379,0
5779,0
5242,1
20563,0
14964,0
21650,1
2612,0
1719,1
13213,0
5760,0
11174,0
6148,0
12126,0
18762,1
8577,0
21615,0
10230,0
14207,1
4489,1
11813,1
8198,1
18030,1
1915,1
3496,0
19345,1
29081,1
26598,1
15292,0
25875,1
14015,1
20025,0
16320,0
22100,0
452,0
16180,0
24643,0
17615,0
27412,1
8289,1
11094,0
8446,1
19495,1
13430,1
23913,1
16141,1
7957,1
26043,0
27995,1
15309,1
6880,1
19266,1
22583,0
6799,0
11722,1
22349,1
130,0
23523,0
9651,0
3837,0
21226,0
393,0
29592,1
8405,1
24770,0
8098,0
26909,0
23577,0
28492,0
3477,0
5866,1
611,1
4070,0
4349,0
10215,0
19324,0
12349,0
1404,0
27087,0
8803,1
16357,0
859,1
8306,1
18588,0
29022,0
8186,0
4498,0
9671,0
19787,1
2654,0
18587,1
27623,1
1234,0
27694,1
764,0
28167,0
13672,1
5768,1
20699,0
25305,1
6138,1
20859,1
14696,0
3488,0
2803,0
9339,0
10681,1
16295,1
22628,0
20446,0
12251,0
1787,0
24064,1
16934,0
20174,1
269,1
17991,0
28785,1
29295,0
16009,1
701,0
15057,1
27907,0
28867,1
28921,1
28877,1
25731,0
12043,1
7428,1
20811,0
6815,0
1846,1
25237,1
160,0
6525,1
19402,0
16028,1
20394,0
18241,0
13050,1
3902,1
26210,0
9590,0
25071,1
14786,0
4703,1
4122,0
17772,0
12846,1
20286,1
18771,0
25105,1
11475,0
13215,1
15680,0
18181,0
15545,0
26749,1
14286,1
9976,0
20548,0
18441,1
29562,1
10626,1
16633,0
26832,1
16824,0
24743,0
10838,1
3396,1
854,0
20535,0
10893,1
29869,1
24650,0
3213,1
9177,1
26861,0
27722,1
16537,1
28985,1
22670,0
23317,0
19599,0
14702,1
24226,1
23013,0
25975,0
15359,1
13862,1
5418,1
9362,1
23810,0
21234,0
14775,0
10211,1
23125,0
20590,1
23439,1
6803,0
3957,0
16008,1
6760,0
16721,1
23181,1
26983,1
22945,1
25798,0
25514,1
14899,0
29462,1
24829,0
23007,0
2383,0
14663,1
27022,0
20127,0
29868,0
23261,0
850,1
19408,1
11319,1
27783,0
21384,1
21404,1
22509,1
22497,0
8935,0
1356,1
9947,0
11904,1
21209,1
28734,0
26239,0
14929,1
6103,1
13988,0
13855,0
1699,1
8224,0
22694,1
14680,1
25746,1
23105,1
25653,1
22767,0
9639,0
13935,0
22821,1
26288,1
1371,0
27099,1
22,1
28420,0
4947,1
25364,0
27810,0
26384,1
2842,1
7613,1
14885,1
9667,1
13097,0
29157,1
10292,0
22725,1
12136,0
24755,0
23763,0
3913,0
19330,0
29056,1
17853,1
7293,1
693,0
6006,0
23018,0
28107,0
21968,0
4035,0
13137,0
6991,0
8330,1
17023,1
20380,1
6289,0
26586,0
441,1
16296,0
11944,0
3682,1
20952,0
8940,1
16114,1
28328,0
1500,1
18827,1
12265,1
27852,1
1247,1
3433,1
24035,0
8145,0
7764,1
19209,1
11996,1
28367,0
4685,0
4451,0
27865,0
14757,0
28170,0
1870,1
4779,0
11078,1
8268,0
19673,1
14931,0
5326,1
24390,0
27086,0
24890,0
13544,1
24403,0
28787,1
17476,0
23467,1
25989,0
3202,1
23046,1
18600,0
27465,1
1420,1
22991,0
13133,1
800,0
8393,1
10268,0
28905,0
27155,1
254,0
8269,1
27222,0
1633,0
21098,0
6529,1
7320,0
25986,0
8453,0
4928,1
8337,0
18712,0
3800,0
16367,0
282,0
15493,1
6163,0
18337,0
11604,0
26087,0
13994,0
6110,0
22347,0
11341,1
29061,1
23305,1
23158,1
1342,0
26141,1
8191,0
9340,1
16974,1
18344,1
2303,1
26600,1
27163,1
29071,0
4430,1
